"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"2335-PR","2335-W","2335-7a846387b775c80f9979","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-6ed86e2784aa085f3a9b","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-a539872296ebb40be666","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-186e01cba18fdc10a05e","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-d8d9e0212c4854ac92f8","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-12623d00f9e7f18a3201","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-e5a1f2dcafdc16ebe18a","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-859a70d27dc64944fb36","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-a1ad02bfb69083156054","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-c661a330c7f731767d6b","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-7011f86dec21e65dcae4","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-5c1079e3ada085c763c5","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-d256029448c5bca1b366","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-ebb9bae0d3d4dd6940c0","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-2880cb19579aa61fbe4d","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-ec9f2d5e1017aeb18961","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-38d92be85382c41c7874","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-7cc37d4d5785d073748a","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-f51ceeb023af3f195cc0","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-b3dd640f9c0b18ae0744","G 3106","","","","","",""
"2335-PR","2335-W","2335-f378cf469eaddb99d7f1","G 3106","","","","","",""
"2335-PR","2335-W","2335-601156f02c2f98a7e3f5","G 3106","","","","","",""
"2335-PR","2335-W","2335-d41aae846ee6f502b653","G 3106","","","","","",""
"2335-PR","2335-W","2335-4a3222d6129b49ae85da","G 3106","","","","","",""
"2335-PR","2335-W","2335-7414f24146f51b5a040e","G 3106","","","","","",""
"2335-PR","2335-W","2335-5a5f25e1ec40df4b8728","G 3106","","","","","",""
"2335-PR","2335-W","2335-08afe1bdc7111e9429bc","G 3106","","","","","",""
"2335-PR","2335-W","2335-a46ce2e4d5560f00e182","G 3106","","","","","",""
"2335-PR","2335-W","2335-8dc4b7928f796a01a83f","G 3106","","","","","",""
"2335-PR","2335-W","2335-74714b6cc4c389f925d6","G 3106","","","","","",""
"2335-PR","2335-W","2335-ae5983eed96ca236869a","G 3106","","","","","",""
"2335-PR","2335-W","2335-08241b4533ced8033781","G 3106","","","","","",""
"2335-PR","2335-W","2335-895d77e0b4f994f6ed08","G 3106","","","","","",""
"2335-PR","2335-W","2335-cf2875c0b4505d0fe707","G 3106","","","","","",""
"2335-PR","2335-W","2335-37df1664d56a6c8e7a47","G 3106","","","","","",""
"2335-PR","2335-W","2335-8ef846d292e16ef964ed","G 3106","","","","","",""
"2335-PR","2335-D","2335-b5a89a6912c1f6c3fe68","Building 18","","","","","",""
"2335-PR","2335-D","2335-11091d7bd24d2d8472a4","Building 18","","","","","",""
"2335-PR","2335-D","2335-6e3f772078016501ba1e","Building 18","","","","","",""
"2335-PR","2335-D","2335-3c50faef6556fd5f91f9","Building 18","","","","","",""
"2335-PR","2335-D","2335-a2351f92aaa295016df0","Building 18","","","","","",""
"2335-PR","2335-D","2335-d469cc5dabbe86a5c6b9","Building 18","","","","","",""
"2335-PR","2335-D","2335-f56b8c21d3efbe6ae779","Building 18","","","","","",""
"2335-PR","2335-D","2335-8663060ae3703a52f923","Building 18","","","","","",""
"2335-PR","2335-D","2335-02f5efd97bf56a8382fc","Building 18","","","","","",""
"2335-PR","2335-D","2335-a927dc46ba789e82e781","Building 18","","","","","",""
"2335-PR","2335-D","2335-22099f7aaf76d684fcf8","Building 18","","","","","",""
"2335-PR","2335-D","2335-033d7973f9f2eb62559c","Building 18","","","","","",""
"2335-PR","2335-D","2335-189421bfc9009d0b1e9e","Building 18","","","","","",""
"2335-PR","2335-D","2335-3bd614d55d5ad7c7f2ef","Building 18","","","","","",""
"2335-PR","2335-D","2335-86eb95c02e1ea42b8015","Building 18","","","","","",""
"2335-PR","2335-D","2335-a850cea52e0de13e99ac","Building 18","","","","","",""
"2335-PR","2335-D","2335-072a11af40b02bee7bfd","Building 18","","","","","",""
"2335-PR","2335-D","2335-d7b27ad6078de259597d","Building 18","","","","","",""
"2335-PR","2335-D","2335-8a6eae043e8bc7408e73","Building 18","","","","","",""
"2335-PR","2335-D","2335-498096fb2b9c76402a1e","Building 18","","","","","",""
"2335-PR","2335-D","2335-3954da9bdbcfacc5de12","Building 18","","","","","",""
"2335-PR","2335-D","2335-ae184b663a4ef701a6ec","Building 18","","","","","",""
"2335-PR","2335-D","2335-27f69c3d10f3adb0118e","Building 18","","","","","",""
"2335-PR","2335-D","2335-a4722a0ff37590e61eb8","Building 18","","","","","",""
"2335-PR","2335-W","2335-b2f6c559b0d553597e7f","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-8c6b2ada9caa32f771d7","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-6ef1cd96768e1b987304","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-068468875338acabc343","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-6d08abffd2a1cd0ba3dc","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-22ae6169da8c223e130c","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-3bd76de428d4537dd06f","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-a0b013ec765475753eef","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-728a4cb03ac89f203aa6","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-877b5b912257243c6d9b","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-5d3b2f6572144b636a0d","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-9a812744a74ace45c5a2","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-7b391388d15bb954e8f5","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-608da4a8c58277762176","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-2bb83c035bbbfe4d9c41","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-be0cfc69bd33a4329cfc","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-4ffa34c665fb198d82ae","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-ae19c0f5c0822c14cb38","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-c8f2c3140dc1427d2c30","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-eb3cf983734a82afb6a5","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-ca7f240735bf43123339","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-010c4fd7d0df5467ce16","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-6b9d0c5f5672cd013dbe","KMC Clinic","","","","","",""
"2335-PR","2335-W","2335-cc241bce2a7db39ef7ab","KMC Clinic","","","","","",""
"2335-RR","2335-D","2335-c108721d2a2a1635d241","Building 18","","","","","",""
"2335-RR","2335-D","2335-2c6491de8b37bb11bb01","Building 18","","","","","",""
"2335-RR","2335-D","2335-d17f2628ad3907e1038b","Building 18","","","","","",""
"2335-RR","2335-D","2335-556be7ba30542f8f71e2","Building 18","","","","","",""
"2335-RR","2335-D","2335-98b3d1c6a68721ce0c0c","Building 18","","","","","",""
"2335-RR","2335-D","2335-4e9e23518ab60f7c5de9","Building 18","","","","","",""
"2335-RR","2335-D","2335-7c73a32625b17e94d4d9","Building 18","","","","","",""
"2335-RR","2335-D","2335-e222690a74beea593175","Building 18","","","","","",""
"2335-RR","2335-D","2335-2e6b567e9619000fbf61","Building 18","","","","","",""
"2335-RR","2335-D","2335-f1839a218220d0eb9c22","Building 18","","","","","",""
"2335-RR","2335-D","2335-22531903a8320ec7a4dc","Building 18","","","","","",""
"2335-RR","2335-D","2335-1e94221cde355cc7cff3","Building 18","","","","","",""
"2335-RR","2335-D","2335-421a4a038420d5cc5365","Building 18","","","","","",""
"2335-RR","2335-D","2335-001749c3f665eea7f810","Building 18","","","","","",""
"2335-RR","2335-D","2335-f600f512bc0404d6b579","Building 18","","","","","",""
"2335-RR","2335-D","2335-deab5b91603276a63ba9","Building 18","","","","","",""
"2335-RR","2335-D","2335-35d0dac95ddf491bc156","Building 18","","","","","",""
"2335-RR","2335-D","2335-7a060223af9766b5d0aa","Building 18","","","","","",""
"2335-RR","2335-D","2335-c33328a2ffcf6efd8437","Building 18","","","","","",""
"2335-RR","2335-D","2335-63fcafb9178ef43d6c2d","Building 18","","","","","",""
"2335-RR","2335-D","2335-00c06aeca8b35cd03580","Building 18","","","","","",""
"2335-RR","2335-D","2335-0c69263246561c91e510","Building 18","","","","","",""
"2335-RR","2335-D","2335-26c72dbc5f6701a89286","Building 18","","","","","",""
"2335-RR","2335-D","2335-771aafb97e41621b78d8","Building 18","","","","","",""
"2335-RR","2335-D","2335-c05208e5d13f8efaaf0b","Building 18","","","","","",""
"2335-RR","2335-D","2335-723ce19cca28088617c6","G 3621","","","","","",""
"2335-RR","2335-D","2335-4bbee02831e1d2fd40a9","G 3621","","","","","",""
"2335-RR","2335-D","2335-675e3def4b1080a8bac5","G 3522","","","","","",""
"2335-RR","2335-D","2335-e9b41c31ce6c16159651","G 3621","","","","","",""
"2335-RR","2335-D","2335-eb543dfd7050bb0ca095","G 3621","","","","","",""
"2335-RR","2335-D","2335-b23affb62bafaaf5d5f9","G 3621","","","","","",""
"2335-RR","2335-D","2335-bfe3563bc2e99b4a93aa","G 3621","","","","","",""
"2335-RR","2335-D","2335-0d7c79993978362ecd08","G 3621","","","","","",""
"2335-RR","2335-D","2335-a3660a1bba09b0c5cdc4","G 3621","","","","","",""
"2335-RR","2335-D","2335-5383c4aa83af9b7c946a","G 3621","","","","","",""
"2335-RR","2335-D","2335-6974844ad2a74c6270c3","G 3621","","","","","",""
"2335-RR","2335-D","2335-a933a9cc4a3608f50f37","G 3621","","","","","",""
"2335-RR","2335-D","2335-49ad2d7c6911142664e2","G 3621","","","","","",""
"2335-RR","2335-D","2335-93b54124e53e9fb99599","G 3621","","","","","",""
"2335-RR","2335-D","2335-a31127cde021ff4d6b43","G 3621","","","","","",""
"2335-RR","2335-D","2335-5186acbd628fab31e320","G 3621","","","","","",""
"2335-RR","2335-D","2335-d7c023386f1748511fca","G 3621","","","","","",""
"2335-RR","2335-W","2335-13d5090cc708faa80876","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-aaa8b5f022a891468dcc","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-6ae584c0d26ac55a2d18","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-708bac1df66e9c295d0d","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-760db63eb8399eac361a","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-1f2da5223fcde74f9818","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-c87bc52fe508af1205a0","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-42e825e0837b545ddcec","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-8d68304601501f0933a8","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-0ca00113cbc756febf03","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-56bb67513072360c667d","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-fe64effa7928cedf4df6","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-452dc2c7c8638177cda3","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-be84851815ef19683bb0","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-daf3050d3fab51c0f9e3","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-f2d063f4cf22766ea021","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-d2250411c018d17f6303","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-d53fb4d0ed53f923c089","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-812c7d53dae1dade1f95","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-e96bcad13c328a32ff2f","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-873218fe5d36bf61850d","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-7e9295bdcfae981a3808","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-f0e9ad665951bc925fa7","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-9d04385de3816bb1ce1f","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-c4d9529da5ad6f582e20","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-117c51350cd50fb8a4db","G 3621","","","","","",""
"2335-RR","2335-W","2335-639dd28590da903dc39d","G 3621","","","","","",""
"2335-RR","2335-W","2335-bb7064abc6cf1fe65ebf","G 3522","","","","","",""
"2335-RR","2335-W","2335-ff137c1f58c50a0dd2f6","G 3621","","","","","",""
"2335-RR","2335-W","2335-79d07dd13e3d670c5cb9","G 3621","","","","","",""
"2335-RR","2335-W","2335-26967e85cb9f156a3552","G 3621","","","","","",""
"2335-RR","2335-W","2335-bc3453cf5ca7e9491561","G 3621","","","","","",""
"2335-RR","2335-W","2335-a05ee0e7e734b1584f62","G 3621","","","","","",""
"2335-RR","2335-W","2335-f77983fa939bb064aa05","G 3621","","","","","",""
"2335-RR","2335-W","2335-1cd67612badced708087","G 3621","","","","","",""
"2335-RR","2335-W","2335-cc378735a31b8bc1ab13","G 3621","","","","","",""
"2335-RR","2335-W","2335-6199b76e81e11ccd5d17","G 3621","","","","","",""
"2335-RR","2335-W","2335-306c98a26a1028ffebcd","G 3621","","","","","",""
"2335-RR","2335-W","2335-2991e947409a6fae78a0","G 3621","","","","","",""
"2335-RR","2335-W","2335-0b91924538a009132c90","G 3621","","","","","",""
"2335-RR","2335-W","2335-0c5d3bee03a1ab225760","G 3621","","","","","",""
"2335-RR","2335-W","2335-7fd9ac504382f49237b1","G 3621","","","","","",""
"2335-RR","2335-D","2335-d06c97799c3e31b0006a","Building 18","","","","","",""
"2335-RR","2335-D","2335-5d6a41c0e1c5f29ff66a","Building 18","","","","","",""
"2335-RR","2335-D","2335-4048eb0511b06c1dc302","Building 18","","","","","",""
"2335-RR","2335-D","2335-c8962205bc24b7784ef7","Building 18","","","","","",""
"2335-RR","2335-D","2335-d4802f5a3de0aaec6975","Building 18","","","","","",""
"2335-RR","2335-D","2335-3e941b3bb103b3f8226e","Building 18","","","","","",""
"2335-RR","2335-D","2335-44912f2cc1bc33af8017","Building 18","","","","","",""
"2335-RR","2335-D","2335-13da9bf11bc264bb90fe","Building 18","","","","","",""
"2335-RR","2335-D","2335-33e316cba2954590823d","Building 18","","","","","",""
"2335-RR","2335-D","2335-6852332525d253e8dc09","Building 18","","","","","",""
"2335-RR","2335-D","2335-a45dfca55ab5eae41aa1","Building 18","","","","","",""
"2335-RR","2335-D","2335-4ec0670f3b71333e45d2","Building 18","","","","","",""
"2335-RR","2335-D","2335-05bfd37554653870b969","Building 18","","","","","",""
"2335-RR","2335-D","2335-ffbe838646d1e6d01419","Building 18","","","","","",""
"2335-RR","2335-D","2335-854a25e6b36bab898c1b","Building 18","","","","","",""
"2335-RR","2335-D","2335-028b6b02941f39919842","Building 18","","","","","",""
"2335-RR","2335-D","2335-0e0a1eee5bde70a297ef","Building 18","","","","","",""
"2335-RR","2335-D","2335-3f1e72de841f5a22da8a","Building 18","","","","","",""
"2335-RR","2335-D","2335-787eeb25d8762309a93b","Building 18","","","","","",""
"2335-RR","2335-D","2335-338c65c1724ac420abe3","Building 18","","","","","",""
"2335-RR","2335-D","2335-9d82b4fa4d71fc5c5068","Building 18","","","","","",""
"2335-RR","2335-D","2335-bb417ba1b23d4adc96d7","Building 18","","","","","",""
"2335-RR","2335-D","2335-fac8d3d54796d6b2a3b5","Building 18","","","","","",""
"2335-RR","2335-D","2335-7ad1498617db4d09d482","Building 18","","","","","",""
"2335-BR","2335-W","2335-a8a7d0df4e48fab18256","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-781f4738db36284c6cc7","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-354c0bd9648263e7b782","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-31fc1dbd61d6b8d51586","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-a8afb81cd28f747aff16","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-2a09e346856b376a6e79","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-fe8cc35ae09d53259784","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-539a7ecbaa85a403a2d2","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-595aa113c5533d7a5f8b","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-7c34855cdc883d8370a2","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-ef02def50e41ea3e3045","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-72a2ebf0de746d1d0e00","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-03be2a689218192e6692","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-566097c37e7a50a1af38","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-c39c57b3d074ae69232e","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-c63fa1a4c0dcb7f31e02","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-8e9df7a13bdd100c82d2","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-a6916a4e9ba99f554de9","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-451875ee8a5b74b45673","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-52cb87597cfe75217ab4","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-dec5ab186a7c97f15b66","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-74a41228be388c08513d","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-eece51c2b4ff66a229f7","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-f840e70477f926a27016","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-20d06acb834f2501e261","KMC Clinic","","","","","",""
"2335-BR","2335-W","2335-59926979faccb853ca30","G Mosque","","","","","",""
"2335-BR","2335-W","2335-6d3df19c4e3ab0498f7a","G Mosque","","","","","",""
"2335-BR","2335-W","2335-049837831d143cf28113","G Mosque","","","","","",""
"2335-BR","2335-W","2335-5de23ef4fd16fe91972f","G Mosque","","","","","",""
"2335-BR","2335-W","2335-eb30009463cc168361be","G Mosque","","","","","",""
"2335-BR","2335-W","2335-644eff26311e450e544e","G Mosque","","","","","",""
"2335-BR","2335-W","2335-9148c38b86c1c1be7df8","G Mosque","","","","","",""
"2335-BR","2335-W","2335-aed3535e2eda1537918c","G Mosque","","","","","",""
"2335-BR","2335-W","2335-5a80d1ec324b5ecfa8e1","G Mosque","","","","","",""
"2335-BR","2335-W","2335-fe5c360bdd68d034ee28","G Mosque","","","","","",""
"2335-BR","2335-W","2335-c3316b7e5b8b81737d88","G Mosque","","","","","",""
"2335-BR","2335-W","2335-f0e1807407496f795603","G Mosque","","","","","",""
"2335-BR","2335-W","2335-4db78591ce5342c79143","G Mosque","","","","","",""
"2335-BR","2335-W","2335-49dcfac56b47d9e65c8c","G Mosque","","","","","",""
"2335-BR","2335-W","2335-0ae0665acdbd9d3e70a7","G Mosque","","","","","",""
"2335-BR","2335-W","2335-09016e01b9a904d9f074","G Mosque","","","","","",""
"2335-BR","2335-W","2335-2b1a3be66018bc35f517","G Mosque","","","","","",""
"2335-RR","2335-W","2335-92dbb7b9b33123a3cb28","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-add341167391c23cbf30","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-81df44e37a63eb9bcb8b","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-4de2029e871f9d674aa4","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-884e6f34213b36b7c1ae","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-f22218c1d87f0a7461e2","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-3ca21b2def556043dbf1","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-e1465e06ebffe25bfe80","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-4def4d4b8ec00827e5a0","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-40da9833501509897107","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-c1715bf2bfcccc0eff1c","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-9ae825f952ad60e0325a","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-e54b82466d5855ec9303","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-9c37a3850d1e216ea480","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-d7c6cd3bd98c175176b8","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-11c89b28e9c7e4d0fe86","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-2b991af384e3a0a01542","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-ebb625a8f4666c65ba6e","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-8b17c588e0fb0a31217e","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-3bd80eb012aa639c2e2a","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-cffc76ac4ec831fd5acf","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-158453ad26c4a3176e08","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-b096b7dbc990421bdc7e","KMC Clinic","","","","","",""
"2335-RR","2335-W","2335-9e50face9cf6907b8749","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-bc0555e295394a5563c0","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-de9be5119d3a09d1e3e2","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-8d9ed1417bc8c6dda676","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-fa5161ca9492a838e33e","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-451353f468f086151966","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-bd812eaf46465530c567","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-373eeba5ddf7cc0b3813","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-2f23f976ab04f26e3000","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-b7a64eea86e1ee9344f9","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-9df41e44df548d88a378","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-d2105eaf4a2917a77b06","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-ac48e43f9aad2e6ae532","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-076856237b269b69eb91","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-16ef4c7414881aeb9dd3","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-c1e04c4b3005f7ec828e","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-c02c27393c2ec2cf9adb","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-e4b8b8fa18bc5e45c6c6","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-3c56ec146aafb2c95b4d","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-f982cc91b665dc0a2858","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-0fd06b907acad97c5c9d","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-60452f8573956effc70b","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-433c94fa3c4438dbeaba","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-681ca283fc7b2bd3a3ca","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-0d1f8350e9720c4c9ee0","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-1e7ca0aa5fdf127d702d","KMC Clinic","","","","","",""
"2335-BR","2335-D","2335-e501c10151064005aed9","G Mosque","","","","","",""
"2335-BR","2335-D","2335-bf33d1e7a79a907739fa","G Mosque","","","","","",""
"2335-BR","2335-D","2335-3ca19e24f4b712b0070a","G Mosque","","","","","",""
"2335-BR","2335-D","2335-9259344921c77b82590b","G Mosque","","","","","",""
"2335-BR","2335-D","2335-1c4f7e80eefe27799d0a","G Mosque","","","","","",""
"2335-BR","2335-D","2335-79bc3ea91dbfc1455e3c","G Mosque","","","","","",""
"2335-BR","2335-D","2335-c3950713b21854e158d8","G Mosque","","","","","",""
"2335-BR","2335-D","2335-ef8243cea2b5ce268a2d","G Mosque","","","","","",""
"2335-BR","2335-D","2335-abd7b3b3655e607343bf","G Mosque","","","","","",""
"2335-BR","2335-D","2335-43f42402ec07ef432130","G Mosque","","","","","",""
"2335-BR","2335-D","2335-fe7d965c4d8784083ac2","G Mosque","","","","","",""
"2335-BR","2335-D","2335-18266b855ab2a03db2bd","G Mosque","","","","","",""
"2335-BR","2335-D","2335-b789a9323b73f1149db6","G Mosque","","","","","",""
"2335-BR","2335-D","2335-9e55bed9f5526586c1a8","G Mosque","","","","","",""
"2335-BR","2335-D","2335-a19b65535562d216af31","G Mosque","","","","","",""
"2335-BR","2335-D","2335-80b4d2ce0a1e89ba2e6e","G Mosque","","","","","",""
"2335-BR","2335-D","2335-a7f7df2879e36c79fddf","G Mosque","","","","","",""
"2335-YR","2335-D","2335-1f7688ce40a14988345f","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-abf8acdec4cd1af64f47","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-47893e17bdd478ba970e","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-7eb9ba43027658740507","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-790f268d725e2882ce49","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-741a8bf894a7042e62b0","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-0831066e12af479e46c9","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-d75b6730d6c27c77b4aa","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-9c3992a82baf221323f6","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-baf761890a36660f579a","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-59174628d3113b1fe9d5","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-9b5be864631d887a9e4c","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-37451c8c3e84722961d6","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-1fdb5d7827acad0b79f7","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-d922ebefe3d7fc87f641","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-ece7b3eb7cc4523aad68","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-a999bf788b38477221f1","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-1dc16fb3660058c882fe","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-a988b7e6dce02a09174e","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-473e4f0f3e07aea9fe76","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-2e59132a6862153cdb64","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-7913ff8630accf868690","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-c5e5379b5050ddefa2e5","KMC Clinic","","","","","",""
"2335-YR","2335-D","2335-c4e7b176257275ff02f1","KMC Clinic","","","","","",""
